route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11642,2,2658561,29 BROOKLYN,,0,4200,121643,1,1
11642,2,2658562,29 BROOKLYN,,0,1050,121643,1,1
11642,2,2658563,29 BROOKLYN,,0,4201,121643,1,1
11642,2,2658564,29 BROOKLYN,,0,4202,121643,1,1
11642,2,2658565,29 BROOKLYN,,0,4200,121642,1,1
11642,2,2658566,29 BROOKLYN,,0,1050,121642,1,1
11642,2,2658567,29 BROOKLYN,,0,4203,121642,1,1
11642,2,2658568,29 BROOKLYN,,0,4202,121642,1,1
11642,2,2658569,29 BROOKLYN,,0,1051,121642,1,1
11642,2,2658570,29 BROOKLYN,,0,1050,121642,1,1
11642,2,2658571,29 BROOKLYN,,0,4203,121642,1,1
11642,2,2658572,29 BROOKLYN,,0,4202,121642,1,1
11642,2,2658573,29 BROOKLYN,,0,1051,121642,1,1
11642,2,2658574,29 BROOKLYN,,0,1050,121642,1,1
11642,2,2658575,29 BROOKLYN,,0,4203,121642,1,1
11642,2,2658576,29 BROOKLYN,,0,4202,121642,1,1
11642,2,2658577,29 BROOKLYN,,0,1051,121642,1,1
11642,2,2658578,29 BROOKLYN,,0,1050,121642,1,1
11642,2,2658579,29 BROOKLYN,,0,4203,121642,1,1
11642,2,2658580,29 BROOKLYN,,0,1051,121642,1,1
11642,2,2658581,29 BROOKLYN,,0,4203,121642,1,1
11642,2,2658582,29 BROOKLYN,,0,1051,121642,1,1
11642,2,2658583,29 BROOKLYN,,0,4203,121642,1,1
11642,2,2658584,29 BROOKLYN,,0,1051,121642,1,1
11642,2,2658585,29 BROOKLYN,,0,4203,121642,1,1
11642,2,2658586,29 BROOKLYN,,0,1051,121642,1,1
11642,2,2658587,29 MONDAWMIN METRO,,1,4200,121650,1,1
11642,2,2658588,29 MONDAWMIN METRO,,1,4201,121650,1,1
11642,2,2658589,29 MONDAWMIN METRO,,1,4200,121650,1,1
11642,2,2658590,29 MONDAWMIN METRO,,1,4201,121650,1,1
11642,2,2658591,29 MONDAWMIN METRO,,1,4202,121650,1,1
11642,2,2658592,29 MONDAWMIN METRO,,1,4200,121650,1,1
11642,2,2658593,29 MONDAWMIN METRO,,1,1050,121650,1,1
11642,2,2658594,29 MONDAWMIN METRO,,1,4201,121650,1,1
11642,2,2658595,29 MONDAWMIN METRO,,1,4202,121650,1,1
11642,2,2658596,29 MONDAWMIN METRO,,1,4200,121650,1,1
11642,2,2658597,29 MONDAWMIN METRO,,1,1050,121650,1,1
11642,2,2658598,29 MONDAWMIN METRO,,1,4201,121650,1,1
11642,2,2658599,29 MONDAWMIN METRO,,1,4202,121650,1,1
11642,2,2658600,29 MONDAWMIN METRO,,1,4200,121649,1,1
11642,2,2658601,29 MONDAWMIN METRO,,1,1050,121649,1,1
11642,2,2658602,29 MONDAWMIN METRO,,1,4203,121649,1,1
11642,2,2658603,29 MONDAWMIN METRO,,1,4202,121649,1,1
11642,2,2658604,29 MONDAWMIN METRO,,1,1051,121649,1,1
11642,2,2658605,29 MONDAWMIN METRO,,1,1050,121649,1,1
11642,2,2658606,29 MONDAWMIN METRO,,1,4203,121649,1,1
11642,2,2658607,29 MONDAWMIN METRO,,1,4202,121649,1,1
11642,2,2658608,29 MONDAWMIN METRO,,1,1051,121649,1,1
11642,2,2658609,29 MONDAWMIN METRO,,1,1050,121649,1,1
11642,2,2658610,29 MONDAWMIN METRO,,1,4203,121649,1,1
11642,2,2658611,29 MONDAWMIN METRO,,1,4202,121649,1,1
11642,2,2658612,29 MONDAWMIN METRO,,1,1051,121649,1,1
11642,2,2658613,29 MONDAWMIN METRO,,1,1050,121649,1,1
11642,2,2658614,29 MONDAWMIN METRO,,1,4203,121649,1,1
11642,2,2658615,29 MONDAWMIN METRO,,1,1051,121649,1,1
11642,2,2658616,29 MONDAWMIN METRO,,1,4203,121649,1,1
11642,2,2658617,29 MONDAWMIN METRO,,1,1051,121649,1,1
11642,2,2658618,29 MONDAWMIN METRO,,1,4203,121649,1,1
11642,2,2658619,29 MONDAWMIN METRO,,1,1051,121649,1,1
11642,2,2658620,29 MONDAWMIN METRO,,1,4203,121649,1,1
11642,3,2658712,29 BROOKLYN,,0,4200,121643,1,1
11642,3,2658713,29 BROOKLYN,,0,1050,121643,1,1
11642,3,2658714,29 BROOKLYN,,0,4200,121643,1,1
11642,3,2658715,29 BROOKLYN,,0,1050,121643,1,1
11642,3,2658716,29 BROOKLYN,,0,4200,121643,1,1
11642,3,2658717,29 BROOKLYN,,0,1050,121643,1,1
11642,3,2658718,29 BROOKLYN,,0,4200,121642,1,1
11642,3,2658719,29 BROOKLYN,,0,1050,121642,1,1
11642,3,2658720,29 BROOKLYN,,0,4200,121642,1,1
11642,3,2658721,29 BROOKLYN,,0,1051,121642,1,1
11642,3,2658722,29 BROOKLYN,,0,1052,121642,1,1
11642,3,2658723,29 BROOKLYN,,0,1051,121642,1,1
11642,3,2658724,29 BROOKLYN,,0,1052,121642,1,1
11642,3,2658725,29 BROOKLYN,,0,1051,121642,1,1
11642,3,2658726,29 BROOKLYN,,0,1052,121642,1,1
11642,3,2658727,29 BROOKLYN,,0,1051,121642,1,1
11642,3,2658728,29 BROOKLYN,,0,1052,121642,1,1
11642,3,2658729,29 BROOKLYN,,0,1051,121642,1,1
11642,3,2658730,29 BROOKLYN,,0,1052,121642,1,1
11642,3,2658731,29 BROOKLYN,,0,1051,121642,1,1
11642,3,2658732,29 BROOKLYN,,0,1052,121642,1,1
11642,3,2658733,29 MONDAWMIN METRO,,1,1050,121650,1,1
11642,3,2658734,29 MONDAWMIN METRO,,1,4200,121650,1,1
11642,3,2658735,29 MONDAWMIN METRO,,1,1050,121650,1,1
11642,3,2658736,29 MONDAWMIN METRO,,1,4200,121650,1,1
11642,3,2658737,29 MONDAWMIN METRO,,1,1050,121650,1,1
11642,3,2658738,29 MONDAWMIN METRO,,1,4200,121650,1,1
11642,3,2658739,29 MONDAWMIN METRO,,1,1050,121650,1,1
11642,3,2658740,29 MONDAWMIN METRO,,1,4200,121649,1,1
11642,3,2658741,29 MONDAWMIN METRO,,1,1050,121649,1,1
11642,3,2658742,29 MONDAWMIN METRO,,1,4200,121649,1,1
11642,3,2658743,29 MONDAWMIN METRO,,1,1051,121649,1,1
11642,3,2658744,29 MONDAWMIN METRO,,1,1052,121649,1,1
11642,3,2658745,29 MONDAWMIN METRO,,1,1051,121649,1,1
11642,3,2658746,29 MONDAWMIN METRO,,1,1052,121649,1,1
11642,3,2658747,29 MONDAWMIN METRO,,1,1051,121649,1,1
11642,3,2658748,29 MONDAWMIN METRO,,1,1052,121649,1,1
11642,3,2658749,29 MONDAWMIN METRO,,1,1051,121649,1,1
11642,3,2658750,29 MONDAWMIN METRO,,1,1052,121649,1,1
11642,3,2658751,29 MONDAWMIN METRO,,1,1051,121649,1,1
11642,3,2658752,29 MONDAWMIN METRO,,1,1052,121649,1,1
11642,3,2658753,29 MONDAWMIN METRO,,1,1051,121649,1,1
11664,2,2658754,73 PATAPSCO LIGHT RAIL,,0,1402,121652,1,1
11664,2,2658755,73 PATAPSCO LIGHT RAIL,,0,1403,121652,1,1
11664,2,2658756,73 PATAPSCO LIGHT RAIL,,0,1403,121652,1,1
11664,2,2658757,73 PATAPSCO LIGHT RAIL,,0,1402,121652,1,1
11664,2,2658758,73 PATAPSCO LIGHT RAIL,,0,1402,121652,1,1
11664,2,2658759,73 PATAPSCO LIGHT RAIL,,0,1403,121652,1,1
11664,2,2658760,73 PATAPSCO LIGHT RAIL,,0,1402,121652,1,1
11664,2,2658761,73 PATAPSCO LIGHT RAIL,,0,1403,121652,1,1
11664,2,2658762,73 PATAPSCO LIGHT RAIL,,0,1402,121652,1,1
11664,2,2658763,73 PATAPSCO LIGHT RAIL,,0,1401,121652,1,1
11664,2,2658764,73 PATAPSCO LIGHT RAIL,,0,1400,121652,1,1
11664,2,2658765,73 PATAPSCO LIGHT RAIL,,0,1400,121652,1,1
11664,2,2658766,73 PATAPSCO LIGHT RAIL,,0,1401,121652,1,1
11664,2,2658767,73 PATAPSCO LIGHT RAIL,,0,1401,121652,1,1
11664,2,2658768,73 PATAPSCO LIGHT RAIL,,0,1400,121652,1,1
11664,2,2658769,73 PATAPSCO LIGHT RAIL,,0,1401,121652,1,1
11664,2,2658770,73 PATAPSCO LIGHT RAIL,,0,1400,121652,1,1
11664,2,2658771,73 PATAPSCO LIGHT RAIL,,0,1401,121652,1,1
11664,2,2658772,73 PATAPSCO LIGHT RAIL,,0,1400,121652,1,1
11664,2,2658773,73 PATAPSCO LIGHT RAIL,,0,1401,121652,1,1
11664,2,2658774,73 PATAPSCO LIGHT RAIL,,0,1400,121652,1,1
11664,2,2658775,73 PATAPSCO LIGHT RAIL,,0,1401,121652,1,1
11664,2,2658776,73 PATAPSCO LIGHT RAIL,,0,1400,121652,1,1
11664,2,2658777,73 PATAPSCO LIGHT RAIL,,0,1401,121652,1,1
11664,2,2658778,73 PATAPSCO LIGHT RAIL,,0,1400,121652,1,1
11664,2,2658779,73 STATE CENTER,,1,1403,121653,1,1
11664,2,2658780,73 STATE CENTER,,1,1402,121653,1,1
11664,2,2658781,73 STATE CENTER,,1,1403,121653,1,1
11664,2,2658782,73 STATE CENTER,,1,1403,121653,1,1
11664,2,2658783,73 STATE CENTER,,1,1402,121653,1,1
11664,2,2658784,73 STATE CENTER,,1,1402,121653,1,1
11664,2,2658785,73 STATE CENTER,,1,1402,121653,1,1
11664,2,2658786,73 STATE CENTER,,1,1403,121653,1,1
11664,2,2658787,73 STATE CENTER,,1,1400,121653,1,1
11664,2,2658788,73 STATE CENTER,,1,1400,121653,1,1
11664,2,2658789,73 STATE CENTER,,1,1401,121653,1,1
11664,2,2658790,73 STATE CENTER,,1,1401,121653,1,1
11664,2,2658791,73 STATE CENTER,,1,1400,121653,1,1
11664,2,2658792,73 STATE CENTER,,1,1401,121653,1,1
11664,2,2658793,73 STATE CENTER,,1,1400,121653,1,1
11664,2,2658794,73 STATE CENTER,,1,1401,121653,1,1
11664,2,2658795,73 STATE CENTER,,1,1400,121653,1,1
11664,2,2658796,73 STATE CENTER,,1,1401,121653,1,1
11664,2,2658797,73 STATE CENTER,,1,1400,121653,1,1
11664,2,2658798,73 STATE CENTER,,1,1401,121653,1,1
11664,2,2658799,73 STATE CENTER,,1,1400,121653,1,1
11664,2,2658800,73 STATE CENTER,,1,1401,121653,1,1
11664,2,2658801,73 STATE CENTER,,1,1400,121653,1,1
11664,2,2658802,73 STATE CENTER,,1,1401,121653,1,1
11664,2,2658803,73 STATE CENTER,,1,1403,121653,1,1
11664,3,2658865,73 PATAPSCO LIGHT RAIL,,0,1403,121652,1,1
11664,3,2658866,73 PATAPSCO LIGHT RAIL,,0,1402,121652,1,1
11664,3,2658867,73 PATAPSCO LIGHT RAIL,,0,1403,121652,1,1
11664,3,2658868,73 PATAPSCO LIGHT RAIL,,0,1402,121652,1,1
11664,3,2658869,73 PATAPSCO LIGHT RAIL,,0,1403,121652,1,1
11664,3,2658870,73 PATAPSCO LIGHT RAIL,,0,1402,121652,1,1
11664,3,2658871,73 PATAPSCO LIGHT RAIL,,0,1403,121652,1,1
11664,3,2658872,73 PATAPSCO LIGHT RAIL,,0,1402,121652,1,1
11664,3,2658873,73 PATAPSCO LIGHT RAIL,,0,1403,121652,1,1
11664,3,2658874,73 PATAPSCO LIGHT RAIL,,0,1402,121652,1,1
11664,3,2658875,73 PATAPSCO LIGHT RAIL,,0,1401,121652,1,1
11664,3,2658876,73 PATAPSCO LIGHT RAIL,,0,1400,121652,1,1
11664,3,2658877,73 PATAPSCO LIGHT RAIL,,0,1401,121652,1,1
11664,3,2658878,73 PATAPSCO LIGHT RAIL,,0,1400,121652,1,1
11664,3,2658879,73 PATAPSCO LIGHT RAIL,,0,1401,121652,1,1
11664,3,2658880,73 PATAPSCO LIGHT RAIL,,0,1400,121652,1,1
11664,3,2658881,73 PATAPSCO LIGHT RAIL,,0,1401,121652,1,1
11664,3,2658882,73 PATAPSCO LIGHT RAIL,,0,1400,121652,1,1
11664,3,2658883,73 PATAPSCO LIGHT RAIL,,0,1401,121652,1,1
11664,3,2658884,73 PATAPSCO LIGHT RAIL,,0,1400,121652,1,1
11664,3,2658885,73 PATAPSCO LIGHT RAIL,,0,1401,121652,1,1
11664,3,2658886,73 PATAPSCO LIGHT RAIL,,0,1400,121652,1,1
11664,3,2658887,73 PATAPSCO LIGHT RAIL,,0,1401,121652,1,1
11664,3,2658888,73 PATAPSCO LIGHT RAIL,,0,1400,121652,1,1
11664,3,2658889,73 PATAPSCO LIGHT RAIL,,0,1401,121652,1,1
11664,3,2658890,73 PATAPSCO LIGHT RAIL,,0,1400,121652,1,1
11664,3,2658891,73 PATAPSCO LIGHT RAIL,,0,1401,121652,1,1
11664,3,2658892,73 PATAPSCO LIGHT RAIL,,0,1400,121652,1,1
11664,3,2658893,73 STATE CENTER,,1,1402,121653,1,1
11664,3,2658894,73 STATE CENTER,,1,1403,121653,1,1
11664,3,2658895,73 STATE CENTER,,1,1402,121653,1,1
11664,3,2658896,73 STATE CENTER,,1,1403,121653,1,1
11664,3,2658897,73 STATE CENTER,,1,1402,121653,1,1
11664,3,2658898,73 STATE CENTER,,1,1403,121653,1,1
11664,3,2658899,73 STATE CENTER,,1,1402,121653,1,1
11664,3,2658900,73 STATE CENTER,,1,1403,121653,1,1
11664,3,2658901,73 STATE CENTER,,1,1402,121653,1,1
11664,3,2658902,73 STATE CENTER,,1,1403,121653,1,1
11664,3,2658903,73 STATE CENTER,,1,1400,121653,1,1
11664,3,2658904,73 STATE CENTER,,1,1401,121653,1,1
11664,3,2658905,73 STATE CENTER,,1,1400,121653,1,1
11664,3,2658906,73 STATE CENTER,,1,1401,121653,1,1
11664,3,2658907,73 STATE CENTER,,1,1400,121653,1,1
11664,3,2658908,73 STATE CENTER,,1,1401,121653,1,1
11664,3,2658909,73 STATE CENTER,,1,1400,121653,1,1
11664,3,2658910,73 STATE CENTER,,1,1401,121653,1,1
11664,3,2658911,73 STATE CENTER,,1,1400,121653,1,1
11664,3,2658912,73 STATE CENTER,,1,1401,121653,1,1
11664,3,2658913,73 STATE CENTER,,1,1400,121653,1,1
11664,3,2658914,73 STATE CENTER,,1,1401,121653,1,1
11664,3,2658915,73 STATE CENTER,,1,1400,121653,1,1
11664,3,2658916,73 STATE CENTER,,1,1401,121653,1,1
11664,3,2658917,73 STATE CENTER,,1,1400,121653,1,1
11664,3,2658918,73 STATE CENTER,,1,1401,121653,1,1
11664,3,2658919,73 STATE CENTER,,1,1400,121653,1,1
11664,3,2658920,73 STATE CENTER,,1,1401,121653,1,1
11740,2,2658925,OR W BALTIMORE MARC,,0,2706,121656,1,1
11740,2,2658926,OR W BALTIMORE MARC,,0,1882,121656,1,1
11740,2,2658927,OR W BALTIMORE MARC,,0,2702,121656,1,1
11740,2,2658928,OR W BALTIMORE MARC,,0,1881,121656,1,1
11740,2,2658929,OR W BALTIMORE MARC,,0,1880,121656,1,1
11740,2,2658930,OR W BALTIMORE MARC,,0,2701,121656,1,1
11740,2,2658931,OR W BALTIMORE MARC,,0,1879,121656,1,1
11740,2,2658932,OR W BALTIMORE MARC,,0,2706,121656,1,1
11740,2,2658933,OR W BALTIMORE MARC,,0,2704,121656,1,1
11740,2,2658934,OR W BALTIMORE MARC,,0,1882,121656,1,1
11740,2,2658935,OR W BALTIMORE MARC,,0,2702,121656,1,1
11740,2,2658936,OR W BALTIMORE MARC,,0,1878,121656,1,1
11740,2,2658937,OR W BALTIMORE MARC,,0,1875,121656,1,1
11740,2,2658938,OR W BALTIMORE MARC,,0,1880,121656,1,1
11740,2,2658939,OR W BALTIMORE MARC,,0,2701,121656,1,1
11740,2,2658940,OR W BALTIMORE MARC,,0,1879,121656,1,1
11740,2,2658941,OR W BALTIMORE MARC,,0,1877,121656,1,1
11740,2,2658942,OR W BALTIMORE MARC,,0,2706,121656,1,1
11740,2,2658943,OR W BALTIMORE MARC,,0,2705,121656,1,1
11740,2,2658944,OR W BALTIMORE MARC,,0,2704,121656,1,1
11740,2,2658945,OR W BALTIMORE MARC,,0,1882,121656,1,1
11740,2,2658946,OR W BALTIMORE MARC,,0,2702,121656,1,1
11740,2,2658947,OR W BALTIMORE MARC,,0,1875,121656,1,1
11740,2,2658948,OR W BALTIMORE MARC,,0,1878,121656,1,1
11740,2,2658949,OR W BALTIMORE MARC,,0,1880,121656,1,1
11740,2,2658950,OR W BALTIMORE MARC,,0,2701,121656,1,1
11740,2,2658951,OR W BALTIMORE MARC,,0,1879,121656,1,1
11740,2,2658952,OR W BALTIMORE MARC,,0,1877,121656,1,1
11740,2,2658953,OR W BALTIMORE MARC,,0,2706,121656,1,1
11740,2,2658954,OR W BALTIMORE MARC,,0,2705,121656,1,1
11740,2,2658955,OR W BALTIMORE MARC,,0,2704,121656,1,1
11740,2,2658956,OR W BALTIMORE MARC,,0,1876,121656,1,1
11740,2,2658957,OR W BALTIMORE MARC,,0,2702,121656,1,1
11740,2,2658958,OR W BALTIMORE MARC,,0,1875,121656,1,1
11740,2,2658959,OR W BALTIMORE MARC,,0,1878,121656,1,1
11740,2,2658960,OR W BALTIMORE MARC,,0,1880,121656,1,1
11740,2,2658961,OR W BALTIMORE MARC,,0,2700,121656,1,1
11740,2,2658962,OR W BALTIMORE MARC,,0,2703,121656,1,1
11740,2,2658963,OR W BALTIMORE MARC,,0,1879,121656,1,1
11740,2,2658964,OR W BALTIMORE MARC,,0,2705,121656,1,1
11740,2,2658965,OR W BALTIMORE MARC,,0,1877,121656,1,1
11740,2,2658966,OR W BALTIMORE MARC,,0,2704,121656,1,1
11740,2,2658967,OR W BALTIMORE MARC,,0,1876,121656,1,1
11740,2,2658968,OR W BALTIMORE MARC,,0,2702,121656,1,1
11740,2,2658969,OR W BALTIMORE MARC,,0,1875,121656,1,1
11740,2,2658970,OR W BALTIMORE MARC,,0,1878,121656,1,1
11740,2,2658971,OR W BALTIMORE MARC,,0,2700,121656,1,1
11740,2,2658972,OR W BALTIMORE MARC,,0,2703,121656,1,1
11740,2,2658973,OR W BALTIMORE MARC,,0,1879,121656,1,1
11740,2,2658974,OR W BALTIMORE MARC,,0,2705,121656,1,1
11740,2,2658975,OR W BALTIMORE MARC,,0,1877,121656,1,1
11740,2,2658976,OR W BALTIMORE MARC,,0,2704,121656,1,1
11740,2,2658977,OR W BALTIMORE MARC,,0,1876,121656,1,1
11740,2,2658978,OR W BALTIMORE MARC,,0,2702,121656,1,1
11740,2,2658979,OR W BALTIMORE MARC,,0,2700,121656,1,1
11740,2,2658980,OR W BALTIMORE MARC,,0,1879,121656,1,1
11740,2,2658981,OR W BALTIMORE MARC,,0,1881,121656,1,1
11740,2,2658982,OR W BALTIMORE MARC,,0,2706,121656,1,1
11740,2,2658983,OR W BALTIMORE MARC,,0,1881,121656,1,1
11740,2,2658984,OR W BALTIMORE MARC,,0,1878,121656,1,1
11740,2,2658985,OR W BALTIMORE MARC,,0,1876,121656,1,1
11740,2,2658986,OR W BALTIMORE MARC,,0,1877,121656,1,1
11740,2,2658987,OR W BALTIMORE MARC,,0,2700,121656,1,1
11740,2,2658988,OR W BALTIMORE MARC,,0,1878,121656,1,1
11740,2,2658989,OR ESSEX,,1,1881,121658,1,1
11740,2,2658990,OR ESSEX,,1,2701,121658,1,1
11740,2,2658991,OR ESSEX,,1,1879,121658,1,1
11740,2,2658992,OR ESSEX,,1,2706,121658,1,1
11740,2,2658993,OR ESSEX,,1,2704,121658,1,1
11740,2,2658994,OR ESSEX,,1,1882,121658,1,1
11740,2,2658995,OR ESSEX,,1,2702,121658,1,1
11740,2,2658996,OR ESSEX,,1,1881,121658,1,1
11740,2,2658997,OR ESSEX,,1,1880,121658,1,1
11740,2,2658998,OR ESSEX,,1,2701,121658,1,1
11740,2,2658999,OR ESSEX,,1,1879,121658,1,1
11740,2,2659000,OR ESSEX,,1,2706,121658,1,1
11740,2,2659001,OR ESSEX,,1,1876,121658,1,1
11740,2,2659002,OR ESSEX,,1,2702,121658,1,1
11740,2,2659003,OR ESSEX,,1,1875,121658,1,1
11740,2,2659004,OR ESSEX,,1,1878,121658,1,1
11740,2,2659005,OR ESSEX,,1,2700,121658,1,1
11740,2,2659006,OR ESSEX,,1,2703,121658,1,1
11740,2,2659007,OR ESSEX,,1,2700,121658,1,1
11740,2,2659008,OR ESSEX,,1,1876,121658,1,1
11740,2,2659009,OR ESSEX,,1,1877,121658,1,1
11740,2,2659010,OR ESSEX,,1,2702,121658,1,1
11740,2,2659011,OR ESSEX,,1,2706,121658,1,1
11740,2,2659012,OR ESSEX,,1,1881,121658,1,1
11740,2,2659013,OR ESSEX,,1,2706,121658,1,1
11740,2,2659014,OR ESSEX,,1,1876,121658,1,1
11740,2,2659015,OR ESSEX,,1,1877,121658,1,1
11740,2,2659016,OR ESSEX,,1,1878,121658,1,1
11740,2,2659017,OR ESSEX,,1,2704,121658,1,1
11740,2,2659018,OR ESSEX,,1,1877,121658,1,1
11740,2,2659019,OR ESSEX,,1,2705,121658,1,1
11740,2,2659020,OR ESSEX,,1,1879,121658,1,1
11740,2,2659021,OR ESSEX,,1,2703,121658,1,1
11740,2,2659022,OR ESSEX,,1,2700,121658,1,1
11740,2,2659023,OR ESSEX,,1,1880,121658,1,1
11740,2,2659024,OR ESSEX,,1,1878,121658,1,1
11740,2,2659025,OR ESSEX,,1,1875,121658,1,1
11740,2,2659026,OR ESSEX,,1,2702,121658,1,1
11740,2,2659027,OR ESSEX,,1,1876,121658,1,1
11740,2,2659028,OR ESSEX,,1,2704,121658,1,1
11740,2,2659029,OR ESSEX,,1,2705,121658,1,1
11740,2,2659030,OR ESSEX,,1,1877,121658,1,1
11740,2,2659031,OR ESSEX,,1,1879,121658,1,1
11740,2,2659032,OR ESSEX,,1,2703,121658,1,1
11740,2,2659033,OR ESSEX,,1,2700,121658,1,1
11740,2,2659034,OR ESSEX,,1,1880,121658,1,1
11740,2,2659035,OR ESSEX,,1,1878,121658,1,1
11740,2,2659036,OR ESSEX,,1,1875,121658,1,1
11740,2,2659037,OR ESSEX,,1,2702,121658,1,1
11740,2,2659038,OR ESSEX,,1,1882,121658,1,1
11740,2,2659039,OR ESSEX,,1,2704,121658,1,1
11740,2,2659040,OR ESSEX,,1,2705,121658,1,1
11740,2,2659041,OR ESSEX,,1,2706,121658,1,1
11740,2,2659042,OR ESSEX,,1,1877,121658,1,1
11740,2,2659043,OR ESSEX,,1,1879,121658,1,1
11740,2,2659044,OR ESSEX,,1,2701,121658,1,1
11740,2,2659045,OR ESSEX,,1,1880,121658,1,1
11740,2,2659046,OR ESSEX,,1,1875,121658,1,1
11740,2,2659047,OR ESSEX,,1,1878,121658,1,1
11740,2,2659048,OR ESSEX,,1,2702,121658,1,1
11740,2,2659049,OR ESSEX,,1,1882,121658,1,1
11740,2,2659050,OR ESSEX,,1,2704,121658,1,1
11740,2,2659051,OR ESSEX,,1,2705,121658,1,1
11740,3,2659232,OR W BALTIMORE MARC,,0,2706,121656,1,1
11740,3,2659233,OR W BALTIMORE MARC,,0,1880,121656,1,1
11740,3,2659234,OR W BALTIMORE MARC,,0,2702,121656,1,1
11740,3,2659235,OR W BALTIMORE MARC,,0,1876,121656,1,1
11740,3,2659236,OR W BALTIMORE MARC,,0,2706,121656,1,1
11740,3,2659237,OR W BALTIMORE MARC,,0,2701,121656,1,1
11740,3,2659238,OR W BALTIMORE MARC,,0,1877,121656,1,1
11740,3,2659239,OR W BALTIMORE MARC,,0,1879,121656,1,1
11740,3,2659240,OR W BALTIMORE MARC,,0,1880,121656,1,1
11740,3,2659241,OR W BALTIMORE MARC,,0,2702,121656,1,1
11740,3,2659242,OR W BALTIMORE MARC,,0,1876,121656,1,1
11740,3,2659243,OR W BALTIMORE MARC,,0,2700,121656,1,1
11740,3,2659244,OR W BALTIMORE MARC,,0,2705,121656,1,1
11740,3,2659245,OR W BALTIMORE MARC,,0,2701,121656,1,1
11740,3,2659246,OR W BALTIMORE MARC,,0,1875,121656,1,1
11740,3,2659247,OR W BALTIMORE MARC,,0,1877,121656,1,1
11740,3,2659248,OR W BALTIMORE MARC,,0,1879,121656,1,1
11740,3,2659249,OR W BALTIMORE MARC,,0,2704,121656,1,1
11740,3,2659250,OR W BALTIMORE MARC,,0,2703,121656,1,1
11740,3,2659251,OR W BALTIMORE MARC,,0,2702,121656,1,1
11740,3,2659252,OR W BALTIMORE MARC,,0,1876,121656,1,1
11740,3,2659253,OR W BALTIMORE MARC,,0,2700,121656,1,1
11740,3,2659254,OR W BALTIMORE MARC,,0,2705,121656,1,1
11740,3,2659255,OR W BALTIMORE MARC,,0,2701,121656,1,1
11740,3,2659256,OR W BALTIMORE MARC,,0,1875,121656,1,1
11740,3,2659257,OR W BALTIMORE MARC,,0,1877,121656,1,1
11740,3,2659258,OR W BALTIMORE MARC,,0,1879,121656,1,1
11740,3,2659259,OR W BALTIMORE MARC,,0,2704,121656,1,1
11740,3,2659260,OR W BALTIMORE MARC,,0,2703,121656,1,1
11740,3,2659261,OR W BALTIMORE MARC,,0,2702,121656,1,1
11740,3,2659262,OR W BALTIMORE MARC,,0,1876,121656,1,1
11740,3,2659263,OR W BALTIMORE MARC,,0,2700,121656,1,1
11740,3,2659264,OR W BALTIMORE MARC,,0,2705,121656,1,1
11740,3,2659265,OR W BALTIMORE MARC,,0,2701,121656,1,1
11740,3,2659266,OR W BALTIMORE MARC,,0,1875,121656,1,1
11740,3,2659267,OR W BALTIMORE MARC,,0,1877,121656,1,1
11740,3,2659268,OR W BALTIMORE MARC,,0,1879,121656,1,1
11740,3,2659269,OR W BALTIMORE MARC,,0,2704,121656,1,1
11740,3,2659270,OR W BALTIMORE MARC,,0,2703,121656,1,1
11740,3,2659271,OR W BALTIMORE MARC,,0,2702,121656,1,1
11740,3,2659272,OR W BALTIMORE MARC,,0,1876,121656,1,1
11740,3,2659273,OR W BALTIMORE MARC,,0,2700,121656,1,1
11740,3,2659274,OR W BALTIMORE MARC,,0,2705,121656,1,1
11740,3,2659275,OR W BALTIMORE MARC,,0,2701,121656,1,1
11740,3,2659276,OR W BALTIMORE MARC,,0,1875,121656,1,1
11740,3,2659277,OR W BALTIMORE MARC,,0,1877,121656,1,1
11740,3,2659278,OR W BALTIMORE MARC,,0,2704,121656,1,1
11740,3,2659279,OR W BALTIMORE MARC,,0,2703,121656,1,1
11740,3,2659280,OR W BALTIMORE MARC,,0,2702,121656,1,1
11740,3,2659281,OR W BALTIMORE MARC,,0,1878,121656,1,1
11740,3,2659282,OR W BALTIMORE MARC,,0,1875,121656,1,1
11740,3,2659283,OR W BALTIMORE MARC,,0,1878,121656,1,1
11740,3,2659284,OR W BALTIMORE MARC,,0,1875,121656,1,1
11740,3,2659285,OR W BALTIMORE MARC,,0,1880,121656,1,1
11740,3,2659286,OR W BALTIMORE MARC,,0,2706,121656,1,1
11740,3,2659287,OR W BALTIMORE MARC,,0,1880,121656,1,1
11740,3,2659288,OR W BALTIMORE MARC,,0,1879,121656,1,1
11740,3,2659289,OR W BALTIMORE MARC,,0,2701,121656,1,1
11740,3,2659290,OR ESSEX,,1,1880,121658,1,1
11740,3,2659291,OR ESSEX,,1,1876,121658,1,1
11740,3,2659292,OR ESSEX,,1,2706,121658,1,1
11740,3,2659293,OR ESSEX,,1,2701,121658,1,1
11740,3,2659294,OR ESSEX,,1,1879,121658,1,1
11740,3,2659295,OR ESSEX,,1,1880,121658,1,1
11740,3,2659296,OR ESSEX,,1,2702,121658,1,1
11740,3,2659297,OR ESSEX,,1,1876,121658,1,1
11740,3,2659298,OR ESSEX,,1,2700,121658,1,1
11740,3,2659299,OR ESSEX,,1,2701,121658,1,1
